zip,utility_id,utility_name,rate_plan_id,rate_id,ud_id,rate_plan_name,supported_type
48103,5109,Detroit Edison Co,691623d324a3ba28ef331fd8,USA-CA-05109-05109-R-FN?NN?-??????-??-GEOTHE,691623d324a3ba28ef331fd8,Geothermal Time of Day Rate Delivery Residential,optimizable
48103,5109,Detroit Edison Co,691623d324a3ba28ef331fdc,USA-CA-05109-05109-R-TN?NN?-??????-??-TIMEOF,691623d324a3ba28ef331fdc,Time of Day 3 p.m. Standard Base Rate (D1.11),optimizable
48103,5109,Detroit Edison Co,691623d324a3ba28ef331fdf,USA-CA-05109-05109-R-TN?NN?-??????-??-GEOTHE,691623d324a3ba28ef331fdf,Geothermal Time of Day Rate(D1.7),optimizable
48103,5109,Detroit Edison Co,691623d324a3ba28ef331fe0,USA-CA-05109-05109-R-FN?NN?-??????-??-INTERR,691623d324a3ba28ef331fe0,Interruptible Space Conditioning Rate (CoolCurrents) (D1.1),optimizable
48103,5109,Detroit Edison Co,691623d324a3ba28ef331fd9,USA-CA-05109-05109-R-TN?NN?-??????-??-RESIDE,691623d324a3ba28ef331fd9,Residential Time of Day (Full Service)-D1.2,optimizable
48103,5109,Detroit Edison Co,691623d324a3ba28ef331fda,USA-CA-05109-05109-R-FN?NN?-??????-??-RESIDE,691623d324a3ba28ef331fda,Residential Time of Day (Full Service)-D1.2,optimizable
48103,5109,Detroit Edison Co,691623d324a3ba28ef331fdd,USA-CA-05109-05109-R-TN?NN?-??????-??-TIMEOF,691623d324a3ba28ef331fdd,Time of Day 11 a.m. - 7 p.m. (D1.2),optimizable
48103,5109,Detroit Edison Co,691623d324a3ba28ef331fde,USA-CA-05109-05109-R-TN?NN?-??????-??-ELECTR,691623d324a3ba28ef331fde,Electric Vehicle Rate (D1.9),optimizable
48103,5109,Detroit Edison Co,691623d324a3ba28ef331fe1,USA-CA-05109-05109-R-FN?NN?-??????-??-WATERH,691623d324a3ba28ef331fe1,Water Heating Service Rate (D5),optimizable
48103,5109,Detroit Edison Co,691623d324a3ba28ef331fe2,USA-CA-05109-05109-R-FN?NN?-??????-??-SPACEH,691623d324a3ba28ef331fe2,Space Heating Rate (D2),optimizable
48103,5109,Detroit Edison Co,691623d324a3ba28ef331fe3,USA-CA-05109-05109-R-FN?NN?-??????-??-NONTRA,691623d324a3ba28ef331fe3,Non-Transmitting Meter Rate (D1),optimizable
60601,4110,Commonwealth Edison Co,6915de96881cbc6041e4c98b,USA-CA-04110-04110-R-FN?NN?-??????-??-BESHRE,6915de96881cbc6041e4c98b,BESH- Residential Single Family Without Electric Space Heat Delivery Class(Unbundled),optimizable
60601,4110,Commonwealth Edison Co,6915de96881cbc6041e4c990,USA-CA-04110-04110-R-FN?NN?-??????-??-BESHRE,6915de96881cbc6041e4c990,BESH- Residential Multi Family Without Electric Space Heat Delivery Class(Unbundled),optimizable
60601,4110,Commonwealth Edison Co,6915de96881cbc6041e4c991,USA-CA-04110-04110-R-FN?NN?-??????-??-RESIDE,6915de96881cbc6041e4c991,Residential Single Family With Electric Space Heat Delivery Class(Retail Delivery Service-Unbundled),optimizable
60601,4110,Commonwealth Edison Co,6915de96881cbc6041e4c98c,USA-CA-04110-04110-R-FN?NN?-??????-??-BESHRE,6915de96881cbc6041e4c98c,BESH- Residential Single Family With Electric Space Heat Delivery Class(Unbundled),optimizable
60601,4110,Commonwealth Edison Co,6915de96881cbc6041e4c98d,USA-CA-04110-04110-R-FN?NN?-??????-??-BESHRE,6915de96881cbc6041e4c98d,BESH- Residential Multi Family With Electric Space Heat Delivery Class(Unbundled),optimizable
60601,4110,Commonwealth Edison Co,6915de96881cbc6041e4c98e,USA-CA-04110-04110-R-FN?NN?-??????-??-RESIDE,6915de96881cbc6041e4c98e,Residential Multi Family With Electric Space Heat Delivery Class(Retail Delivery Service-Unbundled),optimizable
60601,4110,Commonwealth Edison Co,6915de96881cbc6041e4c993,USA-CA-04110-04110-R-FN?NN?-??????-??-PJMHOU,6915de96881cbc6041e4c993,PJM Hourly Pricing,optimizable
60601,4110,Commonwealth Edison Co,6915de96881cbc6041e4c98f,USA-CA-04110-04110-R-FN?NN?-??????-??-RESIDE,6915de96881cbc6041e4c98f,Residential Single Family Without Electric Space Heat Delivery Class(Retail Delivery Service),optimizable
60601,4110,Commonwealth Edison Co,6915de96881cbc6041e4c992,USA-CA-04110-04110-R-FN?NN?-??????-??-RESIDE,6915de96881cbc6041e4c992,Residential Multi Family Without Electric Space Heat Delivery Class(Retail Delivery Service-Unbundled),optimizable
60601,4110,Commonwealth Edison Co,691623d324a3ba28ef331ffa,USA-CA-04110-04110-R-FN?NN?-??????-??-RESIDE,691623d324a3ba28ef331ffa,Residential Single Family With Electric Space Heat Delivery Class(Retail Delivery Service-Unbundled),optimizable
60601,4110,Commonwealth Edison Co,691623d324a3ba28ef332003,USA-CA-04110-04110-R-FN?NN?-??????-??-RESIDE,691623d324a3ba28ef332003,Residential Single Family Without Electric Space Heat Delivery Class(Retail Delivery Service),optimizable
60601,4110,Commonwealth Edison Co,691623d324a3ba28ef332000,USA-CA-04110-04110-R-FN?NN?-??????-??-BESHRE,691623d324a3ba28ef332000,BESH- Residential Single Family Without Electric Space Heat Delivery Class(Unbundled),optimizable
60601,4110,Commonwealth Edison Co,691623d324a3ba28ef332002,USA-CA-04110-04110-R-FN?NN?-??????-??-BESRES,691623d324a3ba28ef332002,BES - Residential Single Family with Electric Space Heat Delivery Class,optimizable
60601,4110,Commonwealth Edison Co,691623d324a3ba28ef331ffb,USA-CA-04110-04110-R-FN?NN?-??????-??-BESHRE,691623d324a3ba28ef331ffb,BESH- Residential Single Family With Electric Space Heat Delivery Class(Unbundled),optimizable
60601,4110,Commonwealth Edison Co,691623d324a3ba28ef33200b,USA-CA-04110-04110-R-FN?NN?-??????-??-RDSRES,691623d324a3ba28ef33200b,RDS - Residential Single Family Without Electric Space Heat Delivery Class,optimizable
60601,4110,Commonwealth Edison Co,691623d324a3ba28ef33200c,USA-CA-04110-04110-R-FN?NN?-??????-??-RDSRES,691623d324a3ba28ef33200c,RDS - Residential Multi Family Without Electric Space Heat Delivery Class,optimizable
60601,4110,Commonwealth Edison Co,691623d324a3ba28ef33200a,USA-CA-04110-04110-R-FN?NN?-??????-??-COMEDH,691623d324a3ba28ef33200a,ComEd Hourly Pricing,optimizable
